Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_earpain,radio,Dolor de oídos,"1, Sí | 0, No | 99, Desconocido",,,,,,ENT,Se refiere a una sensación dolorosa en el oído.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la presentación.,SNOMED,"301354004, Pain of ear","C0013456, Earache",,clinical_features,,,,,,1.0,,,,,,,,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_tinnitus,radio,Tinnitus,"1, Sí | 0, No | 99, Desconocido",,,,,,ENT,Se refiere a una percepción anómala de los sonidos que experimenta una persona en ausencia de estímulos auditivos.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la presentación.,SNOMED,"60862001,  Tinnitus (finding)","C0040264, Tinnitus",,clinical_features,,,,,,1.0,,,,,,,,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_parot,radio,Parotiditis,"1, Sí | 0, No | 99, Desconocido",,,,,,Respiratory,Se refiere a la inflamación de las glándulas parótidas.,Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la presentación. ,SNOMED,"14756005, Parotitis (disorder)","C0030583, Parotitis",,clinical_features,,,,,,,,,,,,,,,
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_paed,descriptive,Síntomas específicos pediátricos,,,,,,[demog_calcage_days]<=365,Paediatric,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_contcry,radio,Llanto continuo,"1, sí | 0, No | 99, Desconocido",,,,,[demog_calcage_days]<=365,Paediatric,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_feedingdiff,radio,dificultad para alimentarse,"1, sí | 0, No | 99, Desconocido",,,,,[demog_calcage_days]<=365,Paediatric,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_otherdesc,descriptive,Otros  síntomas,,,,,,,Other,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0
presentación,SÍNTOMAS AL INGRESO: Indicar si se experimentaron desde el inicio de la enfermedad hasta el día de la presentación,adsym_unlisted,list,Otros síntomas,"1, Sí | 0, No | 99, Desconocido",,,,conditions_Symptoms,,Other,Se refiere a la presencia de un signo o anomalía alternativo no incluido en la lista anterior.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la presentación. ,,,,,clinical_features,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_sys,descriptive,Signos sistémicos/generales,,,,,,,Systemic/General,Se refiere a signos y síntomas sistémicos/generales/inespecíficos.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta su presentación. ,,,,,,,,,1.0,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_hypotherm,radio,Hipotermia,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,Se refiere a una reducción anómala de la temperatura corporal debido a un fallo en la termorregulación.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta su presentación. ,SNOMED,"386689009, Hypothermia","C0020672, Hypothermia, natural",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_coldperiph,radio,Extremidades frías/húmedas,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,"Se refiere a una piel fría y húmeda al tacto, a menudo asociada con insuficiencia circulatoria y síntomas como inquietud e hipotensión.",Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta su presentación. ,SNOMED,"771542000, Cold extremity (finding)","C0277925, Cold extremities",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_dehyrdation,radio,Deshidratación,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,Se refiere a una pérdida excesiva de agua del cuerpo.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta su presentación. ,SNOMED,"34095006, Dehydration (disorder)","C0011175, Dehydration",,clinical_features,,,,1.0,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_dehyrdation_type,radio,Estado de deshidratación,"1, leve | 2, Moderado| 3, severo",,,,,[adsign_dehyrdation]='1',Systemic/General,Esto se refiere a la pérdida excesiva de agua del cuerpo.,"Indique ""Sí"", si el paciente ha experimentado esto en algún momento desde el inicio de esta enfermedad hasta su presentación.",SNOMED,"34095006, Dehydration (disorder)","C0011175, Dehydration",,clinical_features,,,,1.0,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_oedema,radio,Edema,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,Se refiere a la acumulación de una cantidad excesiva de líquido en las células o los tejidos intercelulares.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"267038008, Oedema (finding)","C0013604, Oedema",,,,,1.0,1.0,,,,,,,,1.0,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_oedema_site,checkbox,Localización del edema,"1, Pies | 2, Tobillos | 3, Piernas (por debajo de la rodilla) | 4, Piernas (por encima de la rodilla)  | 5, Escroto/Labios vaginales | 6, Sacro | 7, Abdomen | 8, Cuello | 9, Cara | 99, Desconocido | 88, Otros",,,,,[adsign_oedema] = '1',Systemic/General,Se refiere a la ubicación del edema.,"Si la respuesta es «Sí», especifique la ubicación del edema. Seleccione todas las opciones que correspondan.",,,,,,,,,1.0,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_oedema_site_oth,text,Especificar otras localizaciones del edema,,,,,,[adsign_oedema_site(88)] = '1',Systemic/General,Se refiere a la ubicación del edema.,"Si la respuesta es «Otro», especifique la ubicación del edema.",,,,,,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_lymph,radio,Linfadenopatía,"1, Sí, doloroso | 2, Sí, no doloroso | 0, No | 99, Desconocido",,,,,,Systemic/General,Se define como un hallazgo clínico de agrandamiento anormal de los ganglios linfáticos. ,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"30746006, Lymphadenopathy","C4014613, Lymphadenopathy",,clinical_features,,,,,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_lymph_site,checkbox,Especificar localización de la linfadenopatía,"1, Axilar (axilas) | 2, Cervical (cuello) | 3, Inguinal (ingle) | 99, Desconocido | 88, Otro",,,,,[adsign_lymph]='1' or [adsign_lymph]='2',Systemic/General,Se refiere a la ubicación en la que se identificó la linfadenopatía.,Seleccione la opción o opciones más adecuadas que correspondan a la ubicación de la linfadenopatía. ,SNOMED,,,,clinical_features,,,,,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_lymph_site_oth,text,Especificar otras localizaciones de la linfadenopatía,,,,,,[adsign_lymph_site(88)]='1',Systemic/General,Se refiere a la ubicación en la que se identificó la linfadenopatía.,"Si es «Otro», escriba la ubicación en la que se identificó la linfadenopatía.",,,,,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_bruise,radio,Hematomas,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,"Se refiere a la extravasación espontánea de sangre en el espacio subcutáneo, también conocida como equimosis espontánea.",Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"125667009, Bruising","C0009938, Contusions",,clinical_features,,,,,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_alopecia,radio,Alopecia,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,Se refiere a la ausencia de vello (pérdida de vello sin cicatrices) en áreas donde normalmente está presente.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"56317004, Alopecia","C0002170, Alopecia",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_dryskin,radio,Piel seca,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,"Se refiere a la piel caracterizada por la falta de humedad natural o normal como resultado de una hidrolipidación inadecuada en la piel, también llamada xerosis cutis.",Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"52475004, Xeroderma (disorder)","C0151908, Dry skin",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_oralulcer,radio,Úlceras bucales,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,"Se refiere a episodios recurrentes de ulceración de la mucosa oral (aftas orales recurrentes), que suelen presentarse como defectos mucosos dolorosos, bien delimitados y cubiertos de fibrina con un h",Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"26284000, Ulcer of mouth","C0149745, Oral ulcer",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_mastitis,radio,Mastitis,"1, Sí | 0, No | 99, Desconocido",,,,,,Breast,"Se define como una inflamación de la mama, con o sin infección acompañante.",Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"266579006, Inflammatory disorder of breast (disorder)","C0149613, Acute mastitis",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_bacsi,radio,Superinfección bacteriana,"1, Sí | 0, No | 99, Desconocido",,,,,,Systemic/General,Se define como una infección bacteriana secundaria diagnosticada por un médico que se produce durante una herida o infección existente o inmediatamente después de una infección anterior.,Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,,"C0442886, Secondary infections",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_bacsi_spec,checkbox,Especificar la superinfección bacteriana.,"7, Absceso de tejido profundo | 1, Foliculitis/celulitis | 2, Neumonía | 3, Gastroenteritis | 4, SNC | 5, Bacteriemia | 6, Tracto urinario | 88, Otros",,,,,[adsign_bacsi]='1',Systemic/General,Se refiere al tipo o la ubicación de la sobreinfección bacteriana.,Seleccione la opción o opciones más adecuadas que representen el tipo o la ubicación de la sobreinfección bacteriana. ,SNOMED,,"C0037278, Skin Infection | C0339952, Secondary bacterial pneumonia | C0558348, Bacterial gastroenteritis | C0752180, Bacterial infection of  central nervous system  |  C1096222, Urinary tract infection bacterial",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_bacsi_oth,text,Especificar otras superinfecciones bacterianas,,,,,,[adsign_bacsi_spec(88)]='1',Systemic/General,"Se refiere a otros tipos o ubicaciones de la sobreinfección bacteriana, no especificados anteriormente.","Si es «Otra», escriba el tipo o la ubicación de la sobreinfección bacteriana. ",,,,,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_resp,descriptive,Signos respiratorios,,,,,,,Respiratory,Se refiere a los signos y síntomas relacionados con el sistema respiratorio.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,,,,,,,,,1.0,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_respdistress,radio,Dificultad respiratoria,"1, Sí | 0, No | 99, Desconocido",,,,,,Respiratory,Se refiere a un aumento patológico del esfuerzo y la frecuencia de los movimientos respiratorios.,Indique «Sí» si el paciente ha experimentado esto en algún momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"271825005, Respiratory distress","C0476273, Respiratory distress",,clinical_features,,,,1.0,,,,,,,,,,,1.0
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_chestindrw,radio,Retracción de la pared torácica inferior,"1, Sí | 0, No | 99, Desconocido",,,,,,Respiratory,"Se define como un signo clínico de dificultad respiratoria, que se distingue por el movimiento anormal hacia dentro de la pared torácica inferior durante la inspiración. Si solo se hunde el tejido blando entre las costillas o por encima de la clavícula cuando el paciente respira, no se trata de una retracción de la pared torácica inferior.",Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"67909005, Chest wall retraction (finding)","C0231906, Chest wall retraction",,clinical_features,,,,,,,,,,,,,,,
presentación,SIGNOS AL INGRESAR: Indique si se han experimentado en algún momento desde el inicio de la enfermedad hasta el día de la presentación.,adsign_tachypnoea,radio,Respiración rápida (taquipnea),"1, Sí | 0, No | 99, Desconocido",,,,,,Respiratory,Se define como un aumento anormal de la frecuencia respiratoria.,Indique «Sí» si el paciente ha experimentado esto en cualquier momento desde el inicio de la enfermedad hasta la consulta. ,SNOMED,"271823003, Tachypnea (finding)","C0231835, Tachypnea",,clinical_features,,,,,,,,,,,,,,,1.0
